,LineId,Time,Component,Pid,Content,template,EventId
1161,1162,20171223-22:52:52:288,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29416607,setTodayTotalDetailSteps= <*>,Event59
1162,1163,20171223-22:52:52:301,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories= <*>,Event60
1163,1164,20171223-22:52:52:306,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1164,1165,20171223-22:52:55:718,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,Event62
1165,1166,20171223-22:53:1:177,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,Event56
1166,1167,20171223-22:53:1:185,Step_LSC,30002312,onExtend:1514040776000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1167,1168,20171223-22:53:1:185,Step_LSC,30002312,onExtend:1514040836000 0 0 0,onExtend: <*> <*> <*> <*>,Event57
1168,1169,20171223-22:53:1:211,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,Event34
1169,1170,20171223-22:53:1:213,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action: android.intent.action.SCREEN_ON,Event35
1170,1171,20171223-22:53:1:213,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,Event36
1171,1172,20171223-22:53:1:214,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29416607, getTodayTotalDetailSteps = <*>,Event58
1172,1173,20171223-22:53:1:215,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425533,setTodayTotalDetailSteps= <*>,Event59
1173,1174,20171223-22:53:1:218,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,Event56
1174,1175,20171223-22:53:1:219,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories= <*>,Event60
1175,1176,20171223-22:53:1:226,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1176,1177,20171223-22:53:1:227,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,Event51
1177,1178,20171223-22:53:1:315,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,Event56
1178,1179,20171223-22:53:1:320,Step_LSC,30002312,onExtend:1514040781000 0 0 0,onExtend: <*> <*> <*> <*>,Event57
1179,1180,20171223-22:53:1:320,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514040836000","timeStamp back, extendReportTimeStamp= <*>",Event33
1180,1181,20171223-22:53:1:325,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1181,1182,20171223-22:53:1:528,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29425533, getTodayTotalDetailSteps = <*>,Event58
1182,1183,20171223-22:53:1:529,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425847,setTodayTotalDetailSteps= <*>,Event59
1183,1184,20171223-22:53:1:539,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories= <*>,Event60
1184,1185,20171223-22:53:1:544,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1185,1186,20171223-22:53:6:996,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,Event56
1186,1187,20171223-22:53:7:6,Step_LSC,30002312,onExtend:1514040786000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1187,1188,20171223-22:53:7:299,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29425847, getTodayTotalDetailSteps = <*>,Event58
1188,1189,20171223-22:53:7:299,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29431618,setTodayTotalDetailSteps= <*>,Event59
1189,1190,20171223-22:53:7:309,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories= <*>,Event60
1190,1191,20171223-22:53:7:314,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1191,1192,20171223-22:53:11:351,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,Event62
1192,1193,20171223-22:53:12:698,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,Event56
1193,1194,20171223-22:53:12:704,Step_LSC,30002312,onExtend:1514040793000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1194,1195,20171223-22:53:12:714,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,Event34
1195,1196,20171223-22:53:12:716,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action: android.intent.action.SCREEN_ON,Event35
1196,1197,20171223-22:53:12:716,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,Event36
1197,1198,20171223-22:53:12:718,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29431618, getTodayTotalDetailSteps = <*>,Event58
1198,1199,20171223-22:53:12:718,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437037,setTodayTotalDetailSteps= <*>,Event59
1199,1200,20171223-22:53:12:720,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,Event56
1200,1201,20171223-22:53:12:731,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories= <*>,Event60
1201,1202,20171223-22:53:12:737,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1202,1203,20171223-22:53:12:737,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,Event51
1203,1204,20171223-22:53:12:818,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,Event56
1204,1205,20171223-22:53:12:820,Step_LSC,30002312,onExtend:1514040793000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1205,1206,20171223-22:53:13:15,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,Event56
1206,1207,20171223-22:53:13:16,Step_LSC,30002312,onExtend:1514040793000 0 0 0,onExtend: <*> <*> <*> <*>,Event57
1207,1208,20171223-22:53:13:38,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29437037, getTodayTotalDetailSteps = <*>,Event58
1208,1209,20171223-22:53:13:39,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437358,setTodayTotalDetailSteps= <*>,Event59
1209,1210,20171223-22:53:13:45,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories= <*>,Event60
1210,1211,20171223-22:53:13:48,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1211,1212,20171223-22:54:0:118,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1212,1213,20171223-22:54:55:20,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,Event56
1213,1214,20171223-22:54:55:29,Step_LSC,30002312,onExtend:1514040895000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1214,1215,20171223-22:54:55:330,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29437358, getTodayTotalDetailSteps = <*>,Event58
1215,1216,20171223-22:54:55:331,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040780000##7189##549659##8661##16256##29539649,setTodayTotalDetailSteps= <*>,Event59
1216,1217,20171223-22:54:55:346,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories= <*>,Event60
1217,1218,20171223-22:54:55:361,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1218,1219,20171223-22:55:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1219,1220,20171223-22:55:20:126,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,Event62
1220,1221,20171223-22:55:55:699,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,Event56
1221,1222,20171223-22:55:55:702,Step_LSC,30002312,onExtend:1514040956000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1222,1223,20171223-22:55:55:730,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,Event34
1223,1224,20171223-22:55:55:733,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action: android.intent.action.SCREEN_ON,Event35
1224,1225,20171223-22:55:55:733,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,Event36
1225,1226,20171223-22:55:55:734,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040780000##7189##549659##8661##16256##29539649, getTodayTotalDetailSteps = <*>,Event58
1226,1227,20171223-22:55:55:735,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600053,setTodayTotalDetailSteps= <*>,Event59
1227,1228,20171223-22:55:55:735,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,Event56
1228,1229,20171223-22:55:55:746,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories= <*>,Event60
1229,1230,20171223-22:55:55:748,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1230,1231,20171223-22:55:55:748,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,Event51
1231,1232,20171223-22:55:55:834,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,Event56
1232,1233,20171223-22:55:55:835,Step_LSC,30002312,onExtend:1514040956000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1233,1234,20171223-22:55:56:24,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,Event56
1234,1235,20171223-22:55:56:27,Step_LSC,30002312,onExtend:1514040956000 0 0 0,onExtend: <*> <*> <*> <*>,Event57
1235,1236,20171223-22:55:56:53,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040840000##7189##549659##8661##16256##29600053, getTodayTotalDetailSteps = <*>,Event58
1236,1237,20171223-22:55:56:53,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600372,setTodayTotalDetailSteps= <*>,Event59
1237,1238,20171223-22:55:56:62,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories= <*>,Event60
1238,1239,20171223-22:55:56:64,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1239,1240,20171223-22:56:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1240,1241,20171223-22:56:6:185,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,Event62
1241,1242,20171223-22:57:46:409,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1242,1243,20171223-22:59:36:579,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1243,1244,20171223-23:1:5:778,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1244,1245,20171223-23:2:31:995,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1245,1246,20171223-23:3:16:894,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1246,1247,20171223-23:5:7:189,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1247,1248,20171223-23:6:7:350,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1248,1249,20171223-23:7:6:75,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,Event56
1249,1250,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514040966000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1250,1251,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041026000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1251,1252,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041086000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1252,1253,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041146000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1253,1254,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041206000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1254,1255,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041266000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1255,1256,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041326000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1256,1257,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041386000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1257,1258,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041446000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1258,1259,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041506000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1259,1260,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041566000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1260,1261,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041626000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1261,1262,20171223-23:7:6:124,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,Event34
1262,1263,20171223-23:7:6:125,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action: android.intent.action.SCREEN_ON,Event35
1263,1264,20171223-23:7:6:125,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,Event36
1264,1265,20171223-23:7:6:126,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,Event56
1265,1266,20171223-23:7:6:126,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040840000##7189##549659##8661##16256##29600372, getTodayTotalDetailSteps = <*>,Event58
1266,1267,20171223-23:7:6:126,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270445,setTodayTotalDetailSteps= <*>,Event59
1267,1268,20171223-23:7:6:137,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories= <*>,Event60
1268,1269,20171223-23:7:6:142,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1269,1270,20171223-23:7:6:145,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,Event51
1270,1271,20171223-23:7:6:226,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,Event56
1271,1272,20171223-23:7:6:232,Step_LSC,30002312,onExtend:1514041627000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1272,1273,20171223-23:7:6:309,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1273,1274,20171223-23:7:6:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30270445, getTodayTotalDetailSteps = <*>,Event58
1274,1275,20171223-23:7:6:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270764,setTodayTotalDetailSteps= <*>,Event59
1275,1276,20171223-23:7:6:453,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories= <*>,Event60
1276,1277,20171223-23:7:6:455,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1277,1278,20171223-23:7:7:71,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,Event56
1278,1279,20171223-23:7:7:71,Step_LSC,30002312,onExtend:1514041627000 0 0 0,onExtend: <*> <*> <*> <*>,Event57
1279,1280,20171223-23:7:7:373,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30270764, getTodayTotalDetailSteps = <*>,Event58
1280,1281,20171223-23:7:7:374,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30271693,setTodayTotalDetailSteps= <*>,Event59
1281,1282,20171223-23:7:7:391,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories= <*>,Event60
1282,1283,20171223-23:7:7:400,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1283,1284,20171223-23:7:50:264,Step_LSC,30002312,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,getTodaySportData mStepsRecordManager= com.huawei.health.g.c@8a2a501,Event32
1284,1285,20171223-23:7:50:266,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,Event51
