,LineId,Month,Date,Time,User,Component,PID,Address,Content,template,EventId
1051,1052,Jul,4,23:13:35,calvisitor-10-105-162-105,com.apple.AddressBook.InternetAccountsBridge,35394,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,Event218
1052,1053,Jul,4,23:14:37,calvisitor-10-105-162-105,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.35400,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SearchHelper.xpc/Contents/MacOS/com.apple.Safari.SearchHelper error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc","Path not0 allowed <*> target domain: type <*> pid, path <*> <*> error <*> <*> The specified service did not1 ship <*> the requestor's bundle, origin <*> /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc",Event393
1053,1054,Jul,4,23:16:14,calvisitor-10-105-162-105,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.35412,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SocialHelper.xpc/Contents/MacOS/com.apple.Safari.SocialHelper error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc","Path not0 allowed <*> target domain: type <*> pid, path <*> <*> error <*> <*> The specified service did not1 ship <*> the requestor's bundle, origin <*> /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc",Event393
1054,1055,Jul,4,23:17:17,calvisitor-10-105-162-105,Safari,9852,,KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,Event320
1055,1056,Jul,4,23:20:18,calvisitor-10-105-162-105,QQ,10018,,FA||Url||taskID[2019353517] dealloc,FA||Url||taskID[ <*> dealloc,Event370
1056,1057,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00660011': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1057,1058,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x0067000f': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1058,1059,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00670033': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1059,1060,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x03600009': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1060,1061,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x0360001f': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1061,1062,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x03f20026': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1062,1063,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x009a0005': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1063,1064,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00990013': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1064,1065,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00690003': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1065,1066,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x006a0061': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1066,1067,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x006a00a6': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1067,1068,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x006a00a7': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1068,1069,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x006a00b2': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1069,1070,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x006d0002': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1070,1071,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00b20001': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1071,1072,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x03ef000d': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1072,1073,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00b8fffe': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1073,1074,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00bb0001': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1074,1075,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00bc0007': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1075,1076,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00c1000a': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1076,1077,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00c40027': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1077,1078,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00c5000c': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1078,1079,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00e80002': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1079,1080,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x03eb0001': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1080,1081,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x006f0001': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1081,1082,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00730020': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1082,1083,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x007c000c': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1083,1084,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x007c0018': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1084,1085,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x007d000e': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1085,1086,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x008b036a': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1086,1087,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x008b6fb5': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1087,1088,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x008b0360': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1088,1089,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x008bdeaa': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1089,1090,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x008bdeb0': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1090,1091,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x01f60001': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1091,1092,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x01f90004': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1092,1093,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02080000': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1093,1094,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02100004': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1094,1095,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02120000': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1095,1096,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02120002': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1096,1097,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x023b0003': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1097,1098,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x023d0001': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1098,1099,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02410003': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1099,1100,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02420002': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1100,1101,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02420006': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1101,1102,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02470032': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1102,1103,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02470045': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1103,1104,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x0247ffe9': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1104,1105,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x0249002a': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1105,1106,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x024a00b2': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1106,1107,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x025c0009': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1107,1108,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x0261fffd': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1108,1109,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02640011': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1109,1110,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x0268000a': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1110,1111,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02720002': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1111,1112,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02740004': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1112,1113,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02cc0000': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1113,1114,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02d10001': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1114,1115,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02770011': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1115,1116,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02780026': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
1116,1117,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x027b0006': four character codes must be four characters long.,Cocoa scripting error for <*> four0 character codes must be four1 characters long.,Event108
