,LineId,Date,Time,Pid,Tid,Level,Component,Content,template,EventId
965,966,03-17,16:15:07.846,1702,8671,D,PowerManagerService,"acquire lock=120758482, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=2626",acquire lock= <*> flags= <*> tag= <*> name= <*> ws= <*> uid= <*> pid= <*>,Event139
966,967,03-17,16:15:07.847,1702,8671,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready= true,0 policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true,1 boostinprogress= false,0 waitmodeenable= false,1 mode= false,2 manual= <*> auto= <*> adj= 0.0userId= <*>",Event140
967,968,03-17,16:15:07.847,1702,8671,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".","Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",Event141
968,969,03-17,16:15:07.853,1702,2395,D,PowerManagerService,"acquire lock=120758482, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=2626",acquire lock= <*> flags= <*> tag= <*> name= <*> ws= <*> uid= <*> pid= <*>,Event139
969,970,03-17,16:15:07.854,1702,2395,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready= true,0 policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true,1 boostinprogress= false,0 waitmodeenable= false,1 mode= false,2 manual= <*> auto= <*> adj= 0.0userId= <*>",Event140
970,971,03-17,16:15:07.856,1702,3137,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready= true,0 policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true,1 boostinprogress= false,0 waitmodeenable= false,1 mode= false,2 manual= <*> auto= <*> adj= 0.0userId= <*>",Event140
971,972,03-17,16:15:07.859,1702,17621,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready= true,0 policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true,1 boostinprogress= false,0 waitmodeenable= false,1 mode= false,2 manual= <*> auto= <*> adj= 0.0userId= <*>",Event140
972,973,03-17,16:15:07.861,1702,1736,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready= true,0 policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true,1 boostinprogress= false,0 waitmodeenable= false,1 mode= false,2 manual= <*> auto= <*> adj= 0.0userId= <*>",Event140
973,974,03-17,16:15:07.862,1702,27353,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready= true,0 policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true,1 boostinprogress= false,0 waitmodeenable= false,1 mode= false,2 manual= <*> auto= <*> adj= 0.0userId= <*>",Event140
974,975,03-17,16:15:07.902,1702,2555,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready= true,0 policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true,1 boostinprogress= false,0 waitmodeenable= false,1 mode= false,2 manual= <*> auto= <*> adj= 0.0userId= <*>",Event140
975,976,03-17,16:15:07.969,2626,2838,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,Event71
976,977,03-17,16:15:07.969,2626,2838,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,shouldBlockLocation ret: false,Event57
977,978,03-17,16:15:08.022,2626,2839,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,Event71
978,979,03-17,16:15:08.023,2626,2839,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,shouldBlockLocation ret: false,Event57
979,980,03-17,16:15:08.055,1702,3694,D,PowerManagerService,"release:lock=120758482, flg=0x0, tag=""RILJ_ACK_WL"", name=com.android.phone"", ws=null, uid=1001, pid=2626","<*> lock= <*> <*> <*> tag= ""RILJ_ACK_WL"", name= <*> ws= null, uid= <*> pid= <*>",Event41
980,981,03-17,16:15:08.056,1702,3694,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready= true,0 policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true,1 boostinprogress= false,0 waitmodeenable= false,1 mode= false,2 manual= <*> auto= <*> adj= 0.0userId= <*>",Event140
981,982,03-17,16:15:08.056,1702,3694,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","Releasing suspend blocker ""PowerManagerService.WakeLocks"".",Event115
982,983,03-17,16:15:08.059,3664,3807,D,TelephonyManager,getNeighboringCellInfo calling app is com.amap.android.ams,getNeighboringCellInfo calling app is com.amap.android.ams,Event42
983,984,03-17,16:15:08.062,2626,2839,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,Event71
984,985,03-17,16:15:08.063,2626,2839,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,shouldBlockLocation ret: false,Event57
985,986,03-17,16:15:08.066,1702,2644,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready= true,0 policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true,1 boostinprogress= false,0 waitmodeenable= false,1 mode= false,2 manual= <*> auto= <*> adj= 0.0userId= <*>",Event140
986,987,03-17,16:15:08.066,1702,2644,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".","Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",Event141
987,988,03-17,16:15:08.076,1702,2633,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready= true,0 policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true,1 boostinprogress= false,0 waitmodeenable= false,1 mode= false,2 manual= <*> auto= <*> adj= 0.0userId= <*>",Event140
988,989,03-17,16:15:08.076,1702,2633,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","Releasing suspend blocker ""PowerManagerService.WakeLocks"".",Event115
989,990,03-17,16:15:08.080,2626,3848,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,Event71
990,991,03-17,16:15:08.080,2626,3848,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,shouldBlockLocation ret: false,Event57
991,992,03-17,16:15:08.089,2626,2838,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,Event71
992,993,03-17,16:15:08.089,2626,2838,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,shouldBlockLocation ret: false,Event57
993,994,03-17,16:15:11.325,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn = <*>,Event156
994,995,03-17,16:15:11.325,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut = <*>,Event157
995,996,03-17,16:15:11.325,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: target= <*> rate= <*>,Event158
996,997,03-17,16:15:15.843,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn = <*>,Event156
997,998,03-17,16:15:15.844,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut = <*>,Event157
998,999,03-17,16:15:15.844,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: target= <*> rate= <*>,Event158
999,1000,03-17,16:15:18.834,1702,27357,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1000,1001,03-17,16:15:18.856,28601,28601,V,AudioManager,unregisterAudioFocusListener...,unregisterAudioFocusListener...,Event43
1001,1002,03-17,16:15:18.856,28601,28601,I,AudioManager,abandonAudioFocus,abandonAudioFocus,Event44
1002,1003,03-17,16:15:18.859,28601,12278,I,MediaPlayer,"[HSM] stayAwake false uid: 10111, pid: 28601",[HSM] stayAwake false uid: <*> pid: <*>,Event45
1003,1004,03-17,16:15:18.866,28601,12278,I,MediaPlayer,Pid:28601 MediaPlayer destructor,Pid: <*> MediaPlayer destructor,Event46
1004,1005,03-17,16:15:19.879,1702,2555,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1005,1006,03-17,16:15:19.882,1702,17621,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1006,1007,03-17,16:15:19.986,1702,3693,I,DisplayManagerService,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested= false,Event52
1007,1008,03-17,16:15:19.986,1702,3693,I,DisplayManagerService,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=0,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount= <*>,Event53
1008,1009,03-17,16:15:19.992,1702,2644,I,ActivityManager,Process com.tencent.mobileqq:qzone (pid 12236) has died,Process com.tencent.mobileqq: qzone ( pid <*> has died,Event47
1009,1010,03-17,16:15:19.992,1702,2644,D,ActivityManager,cleanUpApplicationRecord -- 12236,cleanUpApplicationRecord -- <*>,Event54
1010,1011,03-17,16:15:19.993,1702,2644,W,ActivityManager,Scheduling restart of crashed service com.tencent.mobileqq/cooperation.qzone.remote.logic.QzoneWebPluginProxyService in 1000ms,Scheduling restart of crashed service com.tencent.mobileqq/cooperation.qzone.remote.logic.QzoneWebPluginProxyService in <*>,Event48
1011,1012,03-17,16:15:19.993,1702,2644,I,ActivityManager,"cleanUpApplicationRecordLocked, pid: 12236, restart: false","cleanUpApplicationRecordLocked, pid: <*> restart: false",Event55
1012,1013,03-17,16:15:19.993,1702,2644,I,ActivityManager,"cleanUpApplicationRecordLocked, reset pid: 12236, euid: 0","cleanUpApplicationRecordLocked, reset pid: <*> euid: <*>",Event56
1013,1014,03-17,16:15:20.000,1702,14638,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1014,1015,03-17,16:15:20.118,23650,23685,V,AudioManager,isMusicActive...,isMusicActive...,Event74
1015,1016,03-17,16:15:20.357,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn = <*>,Event156
1016,1017,03-17,16:15:20.357,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut = <*>,Event157
1017,1018,03-17,16:15:20.357,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: target= <*> rate= <*>,Event158
1018,1019,03-17,16:15:20.661,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn = <*>,Event156
1019,1020,03-17,16:15:20.661,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut = <*>,Event157
1020,1021,03-17,16:15:20.661,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: target= <*> rate= <*>,Event158
1021,1022,03-17,16:15:20.963,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn = <*>,Event156
1022,1023,03-17,16:15:20.963,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut = <*>,Event157
1023,1024,03-17,16:15:20.963,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: target= <*> rate= <*>,Event158
1024,1025,03-17,16:15:20.995,1702,1765,I,ActivityManager,"new Process app=ProcessRecord{6eaaf00 0:com.tencent.mobileqq:qzone/u0a111}, name: com.tencent.mobileqq:qzone, euid: 0","new Process app= ProcessRecord{6eaaf00 <*> com.tencent.mobileqq:0 qzone/u0a111}, name: com.tencent.mobileqq:1 qzone, euid: <*>",Event49
1025,1026,03-17,16:15:21.065,1702,1765,I,ActivityManager,Start proc 13003:com.tencent.mobileqq:qzone/u0a111 for service com.tencent.mobileqq/cooperation.qzone.remote.logic.QzoneWebPluginProxyService,Start proc <*> com.tencent.mobileqq: <*> for service com.tencent.mobileqq/cooperation.qzone.remote.logic.QzoneWebPluginProxyService,Event50
1026,1027,03-17,16:15:21.126,1702,2250,D,ActivityManager,"ActivityManagerService,attachApplication,callingPid = 13003","ActivityManagerService, attachApplication, callingPid = <*>",Event59
1027,1028,03-17,16:15:21.207,1702,8289,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1028,1029,03-17,16:15:21.230,1702,2107,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1029,1030,03-17,16:15:21.264,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn = <*>,Event156
1030,1031,03-17,16:15:21.264,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut = <*>,Event157
1031,1032,03-17,16:15:21.264,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: target= <*> rate= <*>,Event158
1032,1033,03-17,16:15:21.323,1702,14638,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1033,1034,03-17,16:15:21.566,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn = <*>,Event156
1034,1035,03-17,16:15:21.566,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut = <*>,Event157
1035,1036,03-17,16:15:21.566,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: target= <*> rate= <*>,Event158
1036,1037,03-17,16:15:21.868,1702,8671,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1037,1038,03-17,16:15:22.067,1702,8303,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1038,1039,03-17,16:15:22.073,1702,2395,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1039,1040,03-17,16:15:22.122,1702,10454,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1040,1041,03-17,16:15:22.136,1702,3693,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1041,1042,03-17,16:15:22.149,1702,1736,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1042,1043,03-17,16:15:22.152,1702,27353,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1043,1044,03-17,16:15:22.154,1702,2113,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1044,1045,03-17,16:15:22.176,1702,3693,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1045,1046,03-17,16:15:22.259,1702,8289,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1046,1047,03-17,16:15:22.425,1702,3137,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1047,1048,03-17,16:15:22.517,1702,17630,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1048,1049,03-17,16:15:23.375,1702,3694,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1049,1050,03-17,16:15:24.642,1702,27353,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1050,1051,03-17,16:15:24.872,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn = <*>,Event156
1051,1052,03-17,16:15:24.873,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut = <*>,Event157
1052,1053,03-17,16:15:24.873,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: target= <*> rate= <*>,Event158
1053,1054,03-17,16:15:25.011,1702,2556,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1054,1055,03-17,16:15:25.015,1702,17622,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
1055,1056,03-17,16:15:25.020,1702,14640,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
